investor_cfp_id,first_investment_at,last_investment_at,investment_rounds,invested_companies,relationships,investment_span_years,investment_span_years_adj,avg_annual_rounds,avg_annual_companies,avg_invest_gap_months_est,startup_industry_top1,startup_industry_top1_share,startup_industry_count,startup_city_top1,startup_city_top1_share,startup_city_count,founder_degree_level_mean,founder_institution_top1,followon_startup_cnt,total_startup_cnt,followon_ratio,favorite_round_type,is_startup_industry_top1_missing,is_investment_rounds_missing,is_invested_companies_missing,is_relationships_missing,is_investment_span_years_missing,is_avg_annual_rounds_missing,is_avg_invest_gap_months_est_missing,is_avg_annual_companies_missing,log1p_investment_rounds,log1p_invested_companies,log1p_relationships,log1p_investment_span_years,log1p_avg_annual_rounds,log1p_avg_annual_companies,log1p_avg_invest_gap_months_est,log1p_followon_ratio,log1p_startup_industry_count,log1p_startup_city_count,log1p_total_startup_cnt,round_stage_bucket,round_stage_early,round_stage_late,round_stage_mid,round_stage_special,round_stage_unknown,cluster
f:1831,2005-03-01,2012-12-05,29.0,19.0,6.0,7.76454483230664,7.76454483230664,3.734925952045134,2.4470204513399154,3.327388774169326,semiconductor,0.5172413793103449,7.0,san jose,0.2413793103448276,12.0,3.5,Stanford University,6,19,0.3157894736842105,series-c+,0,0,0,0,0,0,0,0,3.4011973816621555,2.995732273553991,1.9459101490553132,2.170714586882926,1.554966088088122,1.237510220600944,1.4649643056395578,0.2744368457017603,2.0794415416798357,2.5649493574615367,2.995732273553991,late,False,True,False,False,False,1
f:1834,2005-05-18,2013-11-22,35.0,22.0,12.0,8.514715947980836,8.514715947980836,4.110530546623794,2.5837620578778133,3.0049470510937617,enterprise,0.3714285714285714,10.0,atlanta,0.2285714285714285,15.0,2.0,United States Naval Academy,8,22,0.3636363636363636,venture,0,0,0,0,0,0,0,0,3.58351893845611,3.1354942159291497,2.5649493574615367,2.252839647226393,1.6313032239971499,1.2764131028077073,1.3875303597322446,0.3101549283038395,2.3978952727983707,2.772588722239781,3.1354942159291497,unknown,False,False,False,False,True,1
f:1835,2008-03-03,2013-08-16,5.0,4.0,0.0,5.453798767967146,5.453798767967146,0.9167921686746988,0.733433734939759,16.36005256241787,semiconductor,0.4,4.0,atlanta,0.6,3.0,-1.0,,1,4,0.25,venture,0,0,0,0,0,0,0,0,1.791759469228055,1.6094379124341003,0.0,1.864668913714978,0.6506530433060116,0.5501042592454488,2.854171737016668,0.22314355131420976,1.6094379124341003,1.3862943611198906,1.6094379124341003,unknown,False,False,False,False,True,2
f:1838,2008-12-19,2008-12-19,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,web,1.0,1.0,,,0.0,-1.0,,0,1,0.0,seed,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.0,0.6931471805599453,early,True,False,False,False,False,4
f:1839,2007-11-01,2008-01-18,2.0,1.0,0.0,0.2135523613963039,0.2135523613963039,9.365384615384617,4.6826923076923075,2.562417871222076,enterprise,1.0,1.0,newcastle upon tyne,1.0,1.0,-1.0,,1,1,1.0,series-a,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.19355189432350842,2.33847185232757,1.7374251182647256,1.2704394916369797,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,5
f:1840,2008-12-01,2008-12-01,1.0,1.0,6.0,0.0,1.0,2.0,1.6,8.0,enterprise,1.0,1.0,newcastle upon tyne,1.0,1.0,-1.0,,0,1,0.0,seed,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,True,False,False,False,False,4
f:1842,2005-04-06,2008-01-01,3.0,3.0,0.0,2.737850787132101,2.737850787132101,1.09575,1.09575,16.4257555847569,hardware,0.3333333333333333,3.0,cupertino,0.3333333333333333,3.0,-1.0,,0,3,0.0,series-a,0,0,0,0,0,0,0,0,1.3862943611198906,1.3862943611198906,0.0,1.3185107904014541,0.7399114845358297,0.7399114845358297,2.857949317815913,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,mid,False,False,True,False,False,2
f:1843,2006-09-15,2013-12-02,73.0,67.0,35.0,7.214236824093087,7.214236824093087,10.11888045540797,9.28719165085389,1.2022740546065118,ecommerce,0.1095890410958904,20.0,tokyo,0.375,22.0,3.0,The University of Tokyo,6,67,0.0895522388059701,seed,0,0,0,0,0,0,0,0,4.30406509320417,4.219507705176107,3.58351893845611,2.105868846880742,2.4086446052835124,2.330899592368456,0.789490487689181,0.08576682175742503,3.044522437723423,3.1354942159291497,4.219507705176107,early,True,False,False,False,False,1
f:1845,2006-01-01,2013-10-31,18.0,14.0,11.0,7.83025325119781,7.83025325119781,2.2987762237762235,1.7879370629370628,5.526783643812322,software,0.3333333333333333,7.0,ashburn,0.1666666666666666,12.0,3.0,University of Toledo,3,14,0.2142857142857142,venture,0,0,0,0,0,0,0,0,2.9444389791664403,2.70805020110221,2.4849066497880004,2.1781836949744373,1.1935515584138703,1.0253019183741285,1.87591427122752,0.1941560144409574,2.0794415416798357,2.5649493574615367,2.70805020110221,unknown,False,False,False,False,True,1
f:1848,2008-02-28,2009-04-17,2.0,1.0,0.0,1.13347022587269,1.13347022587269,1.7644927536231885,0.8822463768115942,13.600525624178712,hardware,1.0,1.0,,,0.0,-1.0,,1,1,1.0,series-c+,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.7577498680166377,1.016857165567307,0.6324659448221321,2.681057529722323,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,late,False,True,False,False,False,2
f:1855,2006-02-07,2009-11-09,4.0,1.0,2.0,3.753593429158111,3.753593429158111,1.0656455142231949,0.2664113785557987,15.013140604467806,software,1.0,1.0,san francisco,1.0,1.0,-1.0,,1,1,1.0,series-c+,0,0,0,0,0,0,0,0,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.5589008434377447,0.7254427752512961,0.23618721450623914,2.773409672946754,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,2
f:1856,2005-10-19,2009-11-09,6.0,3.0,2.0,4.057494866529774,4.057494866529774,1.478744939271255,0.7393724696356275,9.737187910643888,software,1.0,1.0,san francisco,0.8,2.0,-1.0,,1,3,0.3333333333333333,series-c+,0,0,0,0,0,0,0,0,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.6208712750379481,0.9077523592043,0.5535243985420207,2.373713221523021,0.2876820724517809,0.6931471805599453,1.0986122886681098,1.3862943611198906,late,False,True,False,False,False,2
f:1399,2006-02-07,2009-11-09,6.0,3.0,2.0,3.753593429158111,3.753593429158111,1.5984682713347922,0.7992341356673961,9.007884362680684,software,0.8333333333333334,2.0,san francisco,0.8333333333333334,2.0,-1.0,,1,3,0.3333333333333333,series-c+,0,0,0,0,0,0,0,0,1.9459101490553132,1.3862943611198906,1.0986122886681098,1.5589008434377447,0.9549221450145916,0.5873610941749616,2.3033732186095155,0.2876820724517809,1.0986122886681098,1.0986122886681098,1.3862943611198906,late,False,True,False,False,False,2
f:1859,2008-01-14,2011-05-23,5.0,5.0,0.0,3.353867214236824,3.353867214236824,1.4908163265306122,1.4908163265306122,10.0607752956636,hardware,0.2,5.0,kfar saba,0.25,4.0,-1.0,,0,5,0.0,series-b,0,0,0,0,0,0,0,0,1.791759469228055,1.791759469228055,0.0,1.4710644649281048,0.9126104987283424,0.9126104987283424,2.403405092702789,0.0,1.791759469228055,1.6094379124341003,1.791759469228055,mid,False,False,True,False,False,2
f:1860,2009-01-12,2009-01-12,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,hardware,1.0,1.0,kfar saba,1.0,1.0,-1.0,,0,1,0.0,series-c+,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,5
f:1863,2007-09-11,2007-09-11,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,hardware,1.0,1.0,fremont,1.0,1.0,-1.0,,0,1,0.0,series-c+,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,5
f:1865,2008-02-22,2013-04-18,7.0,6.0,1.0,5.152635181382615,5.152635181382615,1.3585281615302869,1.164452709883103,10.30442400350416,biotech,0.4285714285714285,4.0,newtown,0.2857142857142857,6.0,-1.0,,1,6,0.1666666666666666,venture,0,0,0,0,0,0,0,0,2.0794415416798357,1.9459101490553132,0.6931471805599453,1.8168804748226999,0.8580377641119726,0.7721675396053714,2.4251941538351947,0.15415067982725825,1.6094379124341003,1.9459101490553132,1.9459101490553132,unknown,False,False,False,False,True,2
f:1866,2007-08-16,2013-12-04,17.0,12.0,9.0,6.3025325119780975,6.3025325119780975,2.697328410078193,1.9039965247610773,4.726511169513797,cleantech,0.875,3.0,netanya,0.1666666666666666,8.0,3.0,Bar-Ilan University,5,12,0.4166666666666667,venture,0,0,0,0,0,0,0,0,2.8903717578961645,2.5649493574615367,2.302585092994046,1.988221207440762,1.3076105075153484,1.0660879002542156,1.7451064743494615,0.3483066942682158,1.3862943611198906,2.1972245773362196,2.5649493574615367,unknown,False,False,False,False,True,1
f:2479,2005-07-01,2013-11-27,63.0,47.0,25.0,8.407939767282683,8.407939767282683,7.492917616411593,5.58995441224357,1.6272095290576911,software,0.2222222222222222,17.0,edinburgh,0.288135593220339,21.0,3.6666666666666665,University of Edinburgh,15,47,0.3191489361702128,venture,0,0,0,0,0,0,0,0,4.1588830833596715,3.871201010907891,3.258096538021482,2.2415539888486467,2.1392325945755744,1.8855464307732759,0.9659222673467736,0.27698678333503296,2.8903717578961645,3.091042453358316,3.871201010907891,unknown,False,False,False,False,True,1
f:1873,2005-07-20,2013-01-25,7.0,7.0,0.0,7.51813826146475,7.51813826146475,0.931081573197378,0.931081573197378,15.035041611914147,software,0.4285714285714285,5.0,madrid,0.4285714285714285,5.0,-1.0,,0,7,0.0,seed,0,0,0,0,0,0,0,0,2.0794415416798357,2.0794415416798357,0.0,2.1421978030509927,0.6580802465714094,0.6580802465714094,2.774776428209674,0.0,1.791759469228055,1.791759469228055,2.0794415416798357,early,True,False,False,False,False,4
f:1874,2005-07-20,2005-07-20,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,mobile,1.0,1.0,madrid,1.0,1.0,-1.0,,0,1,0.0,seed,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,True,False,False,False,False,4
f:1875,2007-05-19,2013-10-03,2.0,2.0,0.0,6.376454483230664,6.376454483230664,0.3136539287247745,0.3136539287247745,76.51116951379763,mobile,0.5,2.0,madrid,0.5,2.0,-1.0,,0,2,0.0,seed,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,0.0,1.9982931008461322,0.27281251301825415,0.27281251301825415,4.350422048733293,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,early,True,False,False,False,False,2
f:1878,2007-09-20,2007-09-20,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,enterprise,1.0,1.0,toronto,1.0,1.0,-1.0,,0,1,0.0,series-c+,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,5
f:1880,2004-07-04,2006-02-01,2.0,2.0,0.0,1.5797399041752225,1.5797399041752225,1.2660311958405546,1.2660311958405546,18.95532194480946,enterprise,0.5,2.0,palo alto,0.5,2.0,-1.0,,0,2,0.0,series-b,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,0.0,0.947688581516436,0.8180299294309784,0.8180299294309784,2.993495871911493,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,mid,False,False,True,False,False,5
f:1881,2007-09-17,2007-09-17,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,software,1.0,1.0,london,1.0,1.0,-1.0,,0,1,0.0,venture,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,unknown,False,False,False,False,True,0
f:1883,2005-02-28,2010-07-14,10.0,9.0,0.0,5.371663244353183,5.371663244353183,1.8616207951070336,1.6754587155963303,7.1616294349540075,software,0.4,5.0,manhattan beach,0.2222222222222222,8.0,3.0,"University of California, Berkeley",1,9,0.1111111111111111,series-c+,0,0,0,0,0,0,0,0,2.3978952727983707,2.302585092994046,0.0,1.8518605413657905,1.051388175887285,0.9841208481124504,2.099443834697617,0.1053605156578263,1.791759469228055,2.1972245773362196,2.302585092994046,late,False,True,False,False,False,2
f:1884,2007-09-10,2012-09-30,5.0,4.0,0.0,5.0568104038329915,5.0568104038329915,0.9887655657823496,0.7910124526258797,15.169185282522996,analytics,0.4,4.0,san diego,0.6,2.0,2.0,Carnegie Mellon University,1,4,0.25,venture,0,0,0,0,0,0,0,0,1.791759469228055,1.6094379124341003,0.0,1.8011833255166507,0.6875141275568156,0.5827810759443419,2.7831072878127467,0.22314355131420976,1.6094379124341003,1.0986122886681098,1.6094379124341003,unknown,False,False,False,False,True,2
f:1885,2005-05-12,2011-03-22,9.0,6.0,1.0,5.859000684462697,5.859000684462697,1.5360981308411217,1.0240654205607476,8.78777923784494,hardware,0.4444444444444444,4.0,austin,0.375,5.0,-1.0,,2,6,0.3333333333333333,venture,0,0,0,0,0,0,0,0,2.302585092994046,1.9459101490553132,0.6931471805599453,1.9255617583076294,0.9306267309529677,0.7051080733142978,2.281134590957962,0.2876820724517809,1.6094379124341003,1.791759469228055,1.9459101490553132,unknown,False,False,False,False,True,2
f:1886,2006-08-10,2013-05-28,17.0,9.0,16.0,6.798083504449007,6.798083504449007,2.5007047925896093,1.3239025372533226,5.098143889618922,hardware,0.3529411764705882,5.0,hampshire,0.3529411764705882,9.0,-1.0,,3,9,0.3333333333333333,venture,0,0,0,0,0,0,0,0,2.8903717578961645,2.302585092994046,2.833213344056216,2.0538779989474163,1.2529643175346066,0.843247900611693,1.807984444486254,0.2876820724517809,1.791759469228055,2.302585092994046,2.302585092994046,unknown,False,False,False,False,True,1
f:7071,2008-12-19,2008-12-19,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,games_video,1.0,1.0,dublin,1.0,1.0,-1.0,,0,1,0.0,seed,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,True,False,False,False,False,4
f:1655,2009-01-10,2013-10-30,14.0,14.0,0.0,4.802190280629706,4.802190280629706,2.9153363740022806,2.9153363740022806,4.432426968563631,software,0.2142857142857142,10.0,dublin,0.5,7.0,4.0,"Trinity College, Dublin",0,14,0.0,venture,0,0,0,0,0,0,0,0,2.70805020110221,2.70805020110221,0.0,1.758235480857706,1.3649012450373006,1.3649012450373006,1.692385989627551,0.0,2.3978952727983707,2.0794415416798357,2.70805020110221,unknown,False,False,False,False,True,1
f:1140,2007-01-01,2013-06-25,11.0,8.0,5.0,6.480492813141684,6.480492813141684,1.697401774397972,1.2344740177439797,7.775952693823915,mobile,0.3636363636363636,6.0,san francisco,0.4,5.0,1.6666666666666667,McNally Smith College,2,8,0.25,series-a,0,0,0,0,0,0,0,0,2.4849066497880004,2.1972245773362196,1.791759469228055,2.012298673925974,0.9922890039182921,0.8040058615519959,2.1720153325554743,0.22314355131420976,1.9459101490553132,1.791759469228055,2.1972245773362196,mid,False,False,True,False,False,2
f:1889,2006-12-27,2007-08-29,2.0,1.0,2.0,0.6707734428473648,0.6707734428473648,2.9816326530612245,1.4908163265306122,8.04862023653088,games_video,1.0,1.0,san mateo,1.0,1.0,-1.0,,1,1,1.0,series-a,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.5132866586422606,1.381691949518439,0.9126104987283424,2.2026122860367834,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,5
f:1890,2004-05-12,2013-12-03,92.0,55.0,25.0,9.560574948665298,9.560574948665298,9.622852233676976,5.752792096219931,1.260631615427936,biotech,0.5217391304347826,7.0,seattle,0.1555555555555555,28.0,3.3846153846153846,Cornell University,25,55,0.4545454545454545,series-c+,0,0,0,0,0,0,0,0,4.532599493153256,4.02535169073515,3.258096538021482,2.3571277226923266,2.3630075516641336,1.9099560632418255,0.8156442500911621,0.37469344944141064,2.0794415416798357,3.367295829986474,4.02535169073515,late,False,True,False,False,False,1
f:1891,2007-08-10,2007-08-10,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,hardware,1.0,1.0,allen,1.0,1.0,3.0,Stanford University,0,1,0.0,venture,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,unknown,False,False,False,False,True,0
f:1892,2006-05-01,2007-08-09,3.0,3.0,0.0,1.273100616016427,1.273100616016427,2.356451612903226,2.356451612903226,7.637976346911958,semiconductor,0.3333333333333333,3.0,sunnyvale,0.3333333333333333,3.0,-1.0,,0,3,0.0,series-b,0,0,0,0,0,0,0,0,1.3862943611198906,1.3862943611198906,0.0,0.8211448096260471,1.210884348354497,1.210884348354497,2.1561683362749733,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,mid,False,False,True,False,False,5
f:1893,2005-08-15,2013-12-10,12.0,12.0,1.0,8.320328542094456,8.320328542094456,1.4422507403751232,1.4422507403751232,9.075976585832038,consulting,0.1666666666666666,9.0,beijing,0.3333333333333333,6.0,4.0,University of California,0,12,0.0,series-b,0,0,0,0,0,0,0,0,2.5649493574615367,2.5649493574615367,0.6931471805599453,2.2321978793738757,0.8929200487037497,0.8929200487037497,2.310154034731415,0.0,2.302585092994046,1.9459101490553132,2.5649493574615367,mid,False,False,True,False,False,1
f:1896,2007-08-08,2009-12-11,2.0,2.0,6.0,2.3436002737850785,2.3436002737850785,0.8533878504672898,0.8533878504672898,28.12089356110381,hardware,0.5,2.0,san jose,0.5,2.0,-1.0,,0,2,0.0,series-a,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.2070481527261836,0.6170152348815082,0.6170152348815082,3.3714559083351614,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,mid,False,False,True,False,False,2
f:1897,2007-08-08,2012-05-23,3.0,2.0,2.0,4.791238877481177,4.791238877481177,0.6261428571428571,0.4174285714285714,28.74507227332457,cleantech,0.6666666666666666,2.0,san jose,1.0,1.0,-1.0,,1,2,0.5,series-a,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.7563462371738015,0.48621086528776625,0.34884436482354386,3.3926634804007287,0.4054651081081644,1.0986122886681098,0.6931471805599453,1.0986122886681098,mid,False,False,True,False,False,2
f:1898,2007-07-30,2012-05-23,11.0,5.0,3.0,4.815879534565366,4.815879534565366,2.2841102899374643,1.0382319499715749,5.778580814717477,cleantech,0.9090909090909092,2.0,san jose,0.5454545454545454,4.0,3.0,University of Texas at Austin,3,5,0.6,venture,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,1.3862943611198906,1.760592027252842,1.1890957750510576,0.7120827408717636,1.9137677606787449,0.4700036292457355,1.0986122886681098,1.6094379124341003,1.791759469228055,unknown,False,False,False,False,True,2
f:1899,2007-08-08,2007-08-08,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,hardware,1.0,1.0,san jose,1.0,1.0,-1.0,,0,1,0.0,series-a,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,5
f:1900,2005-01-01,2008-08-17,8.0,5.0,0.0,3.6249144421629023,3.6249144421629023,2.206948640483384,1.3793429003021147,6.213628684062324,software,0.375,3.0,santa clara,0.25,5.0,-1.0,,3,5,0.6,series-c+,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,0.0,1.531457871801475,1.165319905766248,0.866824357252849,1.9759721095822467,0.4700036292457355,1.3862943611198906,1.791759469228055,1.791759469228055,late,False,True,False,False,False,2
f:1901,2005-01-01,2012-05-23,14.0,11.0,4.0,7.389459274469542,7.389459274469542,1.894590589107077,1.4886068914412744,6.8204791266552105,medical,0.2142857142857142,6.0,redwood city,0.2142857142857142,10.0,3.0,University of Southern California (USC),3,11,0.2727272727272727,venture,0,0,0,0,0,0,0,0,2.70805020110221,2.4849066497880004,1.6094379124341003,2.126976069590466,1.0628436810266524,0.9117230725596399,2.0567458220735766,0.24116205681688804,1.9459101490553132,2.3978952727983707,2.4849066497880004,unknown,False,False,False,False,True,1
f:1902,2007-07-13,2013-08-27,27.0,17.0,9.0,6.12457221081451,6.12457221081451,4.408471166741172,2.775704067948145,2.826493480238552,cleantech,0.5555555555555556,7.0,new york,0.1481481481481481,14.0,2.5,Université Laval,7,17,0.4117647058823529,series-c+,0,0,0,0,0,0,0,0,3.332204510175204,2.8903717578961645,2.302585092994046,1.9635496837647688,1.6879664589731689,1.3285868733762547,1.3419488434217648,0.34484048629172953,2.0794415416798357,2.70805020110221,2.8903717578961645,late,False,True,False,False,False,1
f:1903,2008-07-01,2008-07-01,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,cleantech,1.0,1.0,germantown,1.0,1.0,-1.0,,0,1,0.0,series-c+,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,late,False,True,False,False,False,5
f:1904,2005-03-15,2011-05-04,8.0,7.0,14.0,6.135523613963039,6.135523613963039,1.3038821954484603,1.140896921017403,10.517176647268633,software,0.5,5.0,austin,0.25,7.0,-1.0,,1,7,0.1428571428571428,venture,0,0,0,0,0,0,0,0,2.1972245773362196,2.0794415416798357,2.70805020110221,1.9650856349163026,0.834595611078722,0.7612248631974297,2.443839542527696,0.13353139262452257,1.791759469228055,2.0794415416798357,2.0794415416798357,unknown,False,False,False,False,True,2
f:1906,2008-07-02,2009-10-01,2.0,1.0,2.0,1.2484599589322385,1.2484599589322385,1.6019736842105263,0.8009868421052632,14.98028909329829,analytics,1.0,1.0,san francisco,1.0,1.0,-1.0,,1,1,1.0,series-b,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.8102455191680116,0.9562702663614322,0.5883347602844342,2.7713560311193137,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,2
f:1907,2007-07-23,2013-04-03,7.0,5.0,1.0,5.6974674880219025,5.6974674880219025,1.228616049975973,0.8775828928399808,11.3939991239597,enterprise,0.5,4.0,whippany,0.6,3.0,-1.0,,1,5,0.2,series-b,0,0,0,0,0,0,0,0,2.0794415416798357,1.791759469228055,0.6931471805599453,1.9017294680794772,0.8013807874248481,0.6299852543286686,2.5172124138573007,0.18232155679395465,1.6094379124341003,1.3862943611198906,1.791759469228055,mid,False,False,True,False,False,2
f:1908,2007-07-23,2007-07-23,1.0,1.0,2.0,0.0,1.0,2.0,1.6,8.0,Unknown,,0.0,,,0.0,-1.0,,0,1,0.0,series-b,1,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.0,0.0,0.6931471805599453,mid,False,False,True,False,False,5
f:1911,2007-11-27,2013-07-10,8.0,5.0,0.0,5.618069815195072,5.618069815195072,1.4239766081871346,0.889985380116959,9.63018584569176,biotech,0.625,3.0,san diego,0.375,5.0,2.0,San Jose State University,2,5,0.4,series-c+,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,0.0,1.889803758732848,0.8854094180726898,0.6365690936537803,2.3636976753328964,0.33647223662121295,1.3862943611198906,1.791759469228055,1.791759469228055,late,False,True,False,False,False,2
f:1912,2009-01-02,2010-01-11,2.0,1.0,0.0,1.0239561943874058,1.0239561943874058,1.9532085561497328,0.9766042780748664,12.28646517739816,medical,1.0,1.0,san jose,1.0,1.0,-1.0,,1,1,1.0,venture,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.7050541081017777,1.08289222544564,0.6813803613180547,2.5867458612297134,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,unknown,False,False,False,False,True,0
f:1913,2005-08-29,2013-07-18,32.0,21.0,7.0,7.885010266940451,7.885010266940451,4.058333333333334,2.6632812500000003,3.052011360264508,biotech,0.65625,3.0,san jose,0.15625,13.0,3.6,Ecole Des Mines De Paris,7,21,0.3333333333333333,series-c+,0,0,0,0,0,0,0,0,3.4965075614664802,3.091042453358316,2.0794415416798357,2.184365617142295,1.6210370482774523,1.2983592621759235,1.3992133900015857,0.2876820724517809,1.3862943611198906,2.6390573296152584,3.091042453358316,late,False,True,False,False,False,1
f:1918,2008-05-13,2008-05-13,1.0,1.0,0.0,0.0,1.0,2.0,1.6,8.0,news,1.0,1.0,cambridge,1.0,1.0,-1.0,,0,1,0.0,series-b,0,0,0,0,0,1,1,1,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.9555114450274363,2.1972245773362196,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,5
f:1920,2007-05-24,2008-05-13,2.0,1.0,0.0,0.971937029431896,0.971937029431896,2.0577464788732396,1.0288732394366198,11.662286465177395,news,1.0,1.0,cambridge,1.0,1.0,-1.0,,1,1,1.0,series-b,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.679016323333829,1.1176781998429308,0.7074805844892221,2.538628005873076,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,mid,False,False,True,False,False,2
f:1921,2008-02-12,2009-12-09,3.0,2.0,2.0,1.8234086242299792,1.8234086242299792,1.6452702702702704,1.0968468468468469,10.939553219448094,analytics,0.6666666666666666,2.0,bangalore,0.6666666666666666,2.0,-1.0,,1,2,0.5,series-b,0,0,0,0,0,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0379448870180819,0.9727732416667427,0.7404347148448424,2.4798566884576627,0.4054651081081644,1.0986122886681098,1.0986122886681098,1.0986122886681098,mid,False,False,True,False,False,2
f:1617,2009-01-01,2013-10-22,28.0,21.0,10.0,4.804928131416838,4.804928131416838,5.827350427350427,4.370512820512821,2.135348226018397,hardware,0.1785714285714285,10.0,san francisco,0.3214285714285714,13.0,2.125,Harvard Business School,6,21,0.2857142857142857,series-c+,0,0,0,0,0,0,0,0,3.367295829986474,3.091042453358316,2.3978952727983707,1.7587072346110006,1.920936666743904,1.6809234012633976,1.1427402447961756,0.25131442828090605,2.3978952727983707,2.6390573296152584,3.091042453358316,late,False,True,False,False,False,1
